user_id,node_id,node_name,task_number,course_description,micro_competences_count,matched_competences_count,coverage_score,jaccard_score,weighted_coverage_score,matched_competence_ids,matched_competence_names,rank
23,3e798bd4-73e3-42f9-a244-1717ecc02cd6,"21. Классическая вероятность в урезанном пространстве исходов (условие ""значение не выпадало"")",4,Теория Вероятностей,6,4,0.6666666666666666,0.125,0.44555280043577117,15d91b88-5d7a-4d55-9a53-34319fd6b12b | 79343155-3958-4bee-913b-a40659e921a7 | 830aa874-752d-45f3-96a9-d2e44de1b4e1 | d1e49ae5-252a-4359-b160-978d06d0ddb5,"Умеет находить число благоприятных исходов для события «оба исхода имеют свойство» как произведение количества допустимых значений с этим свойством в каждом испытании. | Умеет находить число благоприятных исходов для события «сумма равна S» путём перебора допустимых упорядоченных пар (a,b) и отбора пар с a+b=S. | Умеет определять число всех исходов в пространстве двух независимых испытаний как произведение чисел допустимых исходов каждого испытания: n=s1·s2 | Умеет переводить условие вида «значение k не выпало ни разу» в ограничение множества допустимых исходов одного испытания (исключает k)",5
23,0a802fcc-6310-48ec-a152-ad80033ff24f,"7. Вычисление значения производной функции на графике функции в точке хо, определение знака касательной",8,Производная,3,2,0.6666666666666666,0.06451612903225806,0.4304521035086508,6caa1a5c-0433-4178-99d1-04879ee493f9 | 718680eb-32a6-45fc-9726-0630acbc0da5,Умеет интерпретировать значение производной как угловой коэффициент касательной | Умеет находить угловой коэффициент прямой по построенному треугольнику,6
23,b96468f6-9f2a-40ec-b145-4285ae98258b,43. Нахождение наибольшего/наименьшего значения функции с  sin x и дробным коэффициентом при х на отрезке без нулей производной,12,Значения функций,7,4,0.5714285714285714,0.12121212121212122,0.39840258342185375,742e39fc-aa4e-4b15-8f3d-52a6bc251949 | a0a1c7fb-25b6-40f4-a27e-6dd77b056d66 | b29c5138-ec34-4792-9493-f94f3ff6a3c2 | d009250d-fbeb-48b7-8650-7bdfe0f48208,"Умеет выбрать одну из граничных точек отрезка для подстановки, используя знание о монотонности функции | Умеет вычислять значение тригонометрической функции при табличном значении аргумента x = π/6, π/4, π/3, π/2 | Умеет делать вывод о монотонности функции на всем отрезке по знаку производной | Умеет определять знак производной на всем отрезке, если у нее нет нулей",7
23,2e270e4c-1675-4235-a408-931f42daa0de,17. Нахождение корня уравнения производной функции через график функции,8,Производная,2,1,0.5,0.03225806451612903,0.3813185022188214,8361aa1f-7260-4246-988e-30f5c72a6d49,Умеет находить точки экстремума функции по ее графику,8
23,94e0d824-838f-4ec4-b298-fd56c841ff0d,"23. Поиск точек, где производная функции равно 0 на графике функции",8,Производная,2,1,0.5,0.03225806451612903,0.3813185022188214,8361aa1f-7260-4246-988e-30f5c72a6d49,Умеет находить точки экстремума функции по ее графику,9
23,2be73634-cec1-4646-83b4-0c2acdcf1588,8. Без производной - Определение наибольшего значения тригонометрической функции через замену переменной и анализ рационального выражения,12,Значения функций,5,3,0.6,0.09375,0.37707426879168837,3472511d-bebc-4dee-9c60-a487a5bac2ac | 782aef45-9f63-4252-a415-931fb27cc40d | c4fe7668-f040-49fa-8615-e16a697aa68e,Умеет выполнять замену тригонометрического выражения на новую переменную в рамках допустимых значений | Умеет подставлять найденное значение переменной в исходную функцию | Умеет проверять принадлежность точки экстремума отрезку,10
24,0c25e3af-d751-4490-b181-de7ab2cc1660,11. Классическая вероятность попадания в одну группу при случайном распределении по равным группам,4,Теория Вероятностей,4,4,1.0,0.13333333333333333,0.7697335194677746,2e7f87eb-5a14-4b20-99f4-7efc507e829b | 5067001a-a115-4624-823b-4de68176f569 | 8bec0745-c4fb-44d5-b059-7b7b84563b02 | b8044d8a-9b87-4042-9eaa-b3e139bf6278,"Умеет вычислять вероятность события по формуле классической вероятности P = m/n при равновозможных исходах | Умеет вычислять значение отношения двух чисел, заданного в виде дроби a/b, как результата деления a на b | Умеет определять число благоприятных исходов m по условию задачи | Умеет определять число всех равновозможных исходов n по условию задачи",1
24,d0700977-3f66-49e5-b561-fbb92f53c794,1. Классическое определение вероятности: равновозможные исходы при однократном выборе,4,Теория Вероятностей,4,4,1.0,0.13333333333333333,0.7697335194677746,2e7f87eb-5a14-4b20-99f4-7efc507e829b | 5067001a-a115-4624-823b-4de68176f569 | 8bec0745-c4fb-44d5-b059-7b7b84563b02 | b8044d8a-9b87-4042-9eaa-b3e139bf6278,"Умеет вычислять вероятность события по формуле классической вероятности P = m/n при равновозможных исходах | Умеет вычислять значение отношения двух чисел, заданного в виде дроби a/b, как результата деления a на b | Умеет определять число благоприятных исходов m по условию задачи | Умеет определять число всех равновозможных исходов n по условию задачи",2
24,3d8e832a-5801-4316-b254-4d97a650fcff,5. Классическая вероятность при вычислении числа благоприятных исходов через остаток после распределения,4,Теория Вероятностей,5,5,1.0,0.16666666666666666,0.7652510158528935,2e7f87eb-5a14-4b20-99f4-7efc507e829b | 5067001a-a115-4624-823b-4de68176f569 | 6c4e8a36-4884-40cf-848a-5f7174444d79 | 8bec0745-c4fb-44d5-b059-7b7b84563b02 | b8044d8a-9b87-4042-9eaa-b3e139bf6278,"Умеет вычислять вероятность события по формуле классической вероятности P = m/n при равновозможных исходах | Умеет вычислять значение отношения двух чисел, заданного в виде дроби a/b, как результата деления a на b | Умеет находить число благоприятных исходов через вычисление количества объектов, удовлетворяющих условию, в том числе как остаток после распределения (напри., m=n−a−b−…) | Умеет определять число благоприятных исходов m по условию задачи | Умеет определять число всех равновозможных исходов n по условию задачи",3
24,a5bbdc4d-a9ad-4a93-9ee2-37042e4139e0,18. Вероятность “кто окажется k-м”: вычисление m и n из текста (сумма/остаток/поровну),4,Теория Вероятностей,6,6,1.0,0.2,0.7582048608050656,2e7f87eb-5a14-4b20-99f4-7efc507e829b | 5067001a-a115-4624-823b-4de68176f569 | 5240ff10-72b6-4f5f-bf02-7b0c197d3c07 | 6c4e8a36-4884-40cf-848a-5f7174444d79 | 8bec0745-c4fb-44d5-b059-7b7b84563b02 | b8044d8a-9b87-4042-9eaa-b3e139bf6278,"Умеет вычислять вероятность события по формуле классической вероятности P = m/n при равновозможных исходах | Умеет вычислять значение отношения двух чисел, заданного в виде дроби a/b, как результата деления a на b | Умеет находить количество объектов в одной группе при равномерном распределении остатка: m=(N-a)/k. | Умеет находить число благоприятных исходов через вычисление количества объектов, удовлетворяющих условию, в том числе как остаток после распределения (напри., m=n−a−b−…) | Умеет определять число благоприятных исходов m по условию задачи | Умеет определять число всех равновозможных исходов n по условию задачи",4
24,b25788c9-58ae-4659-9527-b8e1e748b274,Номер 5 ЕГЭ,5,Усложненная Теория Вероятностей,1,1,1.0,0.03333333333333333,0.7536977165642132,5cf7d4dd-1c3f-4fb7-821c-6d4aa6df09aa,Сложные задачи по теории вероятностей,5
24,1bb06a9d-d6cd-44f6-804d-b81570d148f4,25. Решение логарифмических уравнений с использованием свойства степени коэффициента перед логарифмом,6,Простейшие уравнения,3,3,1.0,0.1,0.7238461978509726,011e098a-aca2-4098-b496-95d0118d950b | 078423e2-9dcd-4e8e-9887-702ee08b0153 | 62037b62-4a71-4e16-85ba-6e38aa6f543c,"Умеет использовать свойство равенства логарифмов: при одинаковом основании a>0, a≠1, logₐ(f(x)) = logₐ(g(x)) ⇔ f(x) = g(x) | Умеет приводить подобные слагаемые и упрощать выражения | Умеет учитывать область допустимых значений логарифмической функции (подлогарифмическое выражение > 0, основание > 0, a ≠ 1)",6
24,20d15d70-4d6b-47d1-b782-255b6035b985,22. Решение логарифмических уравнений с одинаковыми основаниями логарифмов,6,Простейшие уравнения,3,3,1.0,0.1,0.7238461978509726,011e098a-aca2-4098-b496-95d0118d950b | 078423e2-9dcd-4e8e-9887-702ee08b0153 | 62037b62-4a71-4e16-85ba-6e38aa6f543c,"Умеет использовать свойство равенства логарифмов: при одинаковом основании a>0, a≠1, logₐ(f(x)) = logₐ(g(x)) ⇔ f(x) = g(x) | Умеет приводить подобные слагаемые и упрощать выражения | Умеет учитывать область допустимых значений логарифмической функции (подлогарифмическое выражение > 0, основание > 0, a ≠ 1)",7
24,37a505a9-3070-4dc1-95b4-d0a367a5f5fd,Импортированные задачи ФИПИ,1,Планиметрия,1,1,1.0,0.03333333333333333,0.7097499049342729,6a379d79-219c-4c02-a18a-fc4d5439e209,Планиметрия,8
24,a6cd3ec7-c34a-4688-898c-a039d2c16c0a,Номер 1. Планиметрия,1,Планиметрия,1,1,1.0,0.03333333333333333,0.7097499049342729,6a379d79-219c-4c02-a18a-fc4d5439e209,Планиметрия,9
24,599e4cef-1b6a-4027-a8dc-5fad3647a149,Номер 7 ЕГЭ,7,Вычисления,1,1,1.0,0.03333333333333333,0.7096276665136668,1024e3ec-6786-4059-84fe-3ae001527444,Вычисления и преобразования,10
25,45d289df-bdfd-4116-8381-078dff472c19,42. Нахождение наибольшего/наименьшего значения функции с  cos x и дробным коэффициентом при х на отрезке без нулей производной,12,Значения функций,7,7,1.0,0.23333333333333334,0.7905153709182456,0e6e94f7-af5a-43d5-8d74-71a414f74deb | 73464e16-10af-44f7-846d-92148f12d6b8 | 742e39fc-aa4e-4b15-8f3d-52a6bc251949 | a0a1c7fb-25b6-40f4-a27e-6dd77b056d66 | b29c5138-ec34-4792-9493-f94f3ff6a3c2 | c24a6817-c7fa-4fdf-b004-6f2c726eb096 | d009250d-fbeb-48b7-8650-7bdfe0f48208,"Умеет выбрать одну из граничных точек отрезка для подстановки, используя знание о монотонности функции | Умеет вычислять значение тригонометрической функции при табличном значении аргумента x = π/6, π/4, π/3, π/2 | Умеет делать вывод о монотонности функции на всем отрезке по знаку производной | Умеет находить производную степенной функции вида  x^n, где  n >1, используя правило. nx^(n−1) | Умеет находить производную функции вида  cos(x) | Умеет определять знак производной на всем отрезке, если у нее нет нулей | Умеет решать уравнение вида f'(x) = 0",1
25,d64248fa-e5d5-4b3e-bd9b-b7a0fa8f4d15,40. Нахождение наибольшего/наименьшего значения функции с  cos x на отрезке без нулей производной,12,Значения функций,7,7,1.0,0.23333333333333334,0.7905153709182456,0e6e94f7-af5a-43d5-8d74-71a414f74deb | 73464e16-10af-44f7-846d-92148f12d6b8 | 742e39fc-aa4e-4b15-8f3d-52a6bc251949 | a0a1c7fb-25b6-40f4-a27e-6dd77b056d66 | b29c5138-ec34-4792-9493-f94f3ff6a3c2 | c24a6817-c7fa-4fdf-b004-6f2c726eb096 | d009250d-fbeb-48b7-8650-7bdfe0f48208,"Умеет выбрать одну из граничных точек отрезка для подстановки, используя знание о монотонности функции | Умеет вычислять значение тригонометрической функции при табличном значении аргумента x = π/6, π/4, π/3, π/2 | Умеет делать вывод о монотонности функции на всем отрезке по знаку производной | Умеет находить производную степенной функции вида  x^n, где  n >1, используя правило. nx^(n−1) | Умеет находить производную функции вида  cos(x) | Умеет определять знак производной на всем отрезке, если у нее нет нулей | Умеет решать уравнение вида f'(x) = 0",2
25,40adf845-864c-4bfd-b5b0-aabd53ee82b3,16. Решение показательных уравнений с использованием отрицательных степеней,6,Простейшие уравнения,4,4,1.0,0.13333333333333333,0.7781119759120646,078423e2-9dcd-4e8e-9887-702ee08b0153 | 118d8585-a00f-46f7-be45-0a39fc33f401 | 8ce2c2e8-77c7-434a-b156-23485e7449f1 | a48d087d-9104-45cb-ae04-d40aba5b883d,"""Умеет решать линейное уравнение  вида  k*x =a"" | Умеет представлять числа и дроби в виде степени с требуемым основанием, используя свойства отрицательной степени (a⁻ⁿ = 1/aⁿ, (1/a)⁻ⁿ = aⁿ) | Умеет приводить подобные слагаемые и упрощать выражения | Умеет приравнивать показатели степени при равных основаниях",3
25,b25788c9-58ae-4659-9527-b8e1e748b274,Номер 5 ЕГЭ,5,Усложненная Теория Вероятностей,1,1,1.0,0.03333333333333333,0.7744415246522689,5cf7d4dd-1c3f-4fb7-821c-6d4aa6df09aa,Сложные задачи по теории вероятностей,4
25,726edb0e-fcd3-438b-8750-6dc7ad059eb1,Номер 10 ЕГЭ,10,Текстовые задачи,1,1,1.0,0.03333333333333333,0.7664280831895345,e0bf6fb3-c7cf-47af-8f34-aa79a7837321,Текстовые задачи,5
25,598493c1-50d6-415c-b237-34b644f276a5,Номер 11 ЕГЭ,11,Графики функций,1,1,1.0,0.03333333333333333,0.7380680125193222,ee739efb-4e90-4fd8-9bc4-b25675831508,Графики функций,6
25,599e4cef-1b6a-4027-a8dc-5fad3647a149,Номер 7 ЕГЭ,7,Вычисления,1,1,1.0,0.03333333333333333,0.7377669549130379,1024e3ec-6786-4059-84fe-3ae001527444,Вычисления и преобразования,7
25,cb8d3596-0857-4bc5-addd-96612fd11596,Номер 3 ЕГЭ,3,Стереометрия,1,1,1.0,0.03333333333333333,0.7376781292035756,10a8e01b-d429-47d1-a81f-d71dcf486c7e,Стереометрия,8
25,b96468f6-9f2a-40ec-b145-4285ae98258b,43. Нахождение наибольшего/наименьшего значения функции с  sin x и дробным коэффициентом при х на отрезке без нулей производной,12,Значения функций,7,7,1.0,0.23333333333333334,0.6968656536502615,0e6e94f7-af5a-43d5-8d74-71a414f74deb | 60885780-2c99-43e9-95c5-2edf4a056993 | 742e39fc-aa4e-4b15-8f3d-52a6bc251949 | a0a1c7fb-25b6-40f4-a27e-6dd77b056d66 | b29c5138-ec34-4792-9493-f94f3ff6a3c2 | c24a6817-c7fa-4fdf-b004-6f2c726eb096 | d009250d-fbeb-48b7-8650-7bdfe0f48208,"Умеет выбрать одну из граничных точек отрезка для подстановки, используя знание о монотонности функции | Умеет вычислять значение тригонометрической функции при табличном значении аргумента x = π/6, π/4, π/3, π/2 | Умеет делать вывод о монотонности функции на всем отрезке по знаку производной | Умеет находить производную степенной функции вида  x^n, где  n >1, используя правило. nx^(n−1) | Умеет находить производную функции вида  sin x | Умеет определять знак производной на всем отрезке, если у нее нет нулей | Умеет решать уравнение вида f'(x) = 0",9
25,b4a52aa7-627a-4c08-adb7-d756536ae01f,41. Нахождение наибольшего/наименьшего значения функции с  sin x на отрезке без нулей производной,12,Значения функций,6,6,1.0,0.2,0.6748019084192954,60885780-2c99-43e9-95c5-2edf4a056993 | 742e39fc-aa4e-4b15-8f3d-52a6bc251949 | a0a1c7fb-25b6-40f4-a27e-6dd77b056d66 | b29c5138-ec34-4792-9493-f94f3ff6a3c2 | c24a6817-c7fa-4fdf-b004-6f2c726eb096 | d009250d-fbeb-48b7-8650-7bdfe0f48208,"Умеет выбрать одну из граничных точек отрезка для подстановки, используя знание о монотонности функции | Умеет вычислять значение тригонометрической функции при табличном значении аргумента x = π/6, π/4, π/3, π/2 | Умеет делать вывод о монотонности функции на всем отрезке по знаку производной | Умеет находить производную степенной функции вида  x^n, где  n >1, используя правило. nx^(n−1) | Умеет находить производную функции вида  sin x | Умеет определять знак производной на всем отрезке, если у нее нет нулей",10
28,1be97a1f-a953-449c-aaf2-af972eaef8d1,22. Определение точек возрастания/убывания функции на графике производной функции,8,Производная,3,3,1.0,0.1,0.694215575248564,098cafdf-6cf4-472b-a27d-17649fab3eff | 27c93976-a8fc-47a6-8c85-a19141fe576c | 5bfdfb46-d0df-4cc4-a844-e4f8aea90fdb,"Умеет анализировать график производной функции и делать выводы о монотонности функции | Умеет находить целые числа, лежащие в заданном интервале | Учитывает границы интервала при анализе графиков функции и ее производной",1
28,3f08b0cb-0e15-4ecd-a8fa-f27c6c288905,18. Определение интервалов возрастания и убывания функции на графике функции,8,Производная,3,3,1.0,0.1,0.694215575248564,098cafdf-6cf4-472b-a27d-17649fab3eff | 27c93976-a8fc-47a6-8c85-a19141fe576c | 5bfdfb46-d0df-4cc4-a844-e4f8aea90fdb,"Умеет анализировать график производной функции и делать выводы о монотонности функции | Умеет находить целые числа, лежащие в заданном интервале | Учитывает границы интервала при анализе графиков функции и ее производной",2
28,45d289df-bdfd-4116-8381-078dff472c19,42. Нахождение наибольшего/наименьшего значения функции с  cos x и дробным коэффициентом при х на отрезке без нулей производной,12,Значения функций,7,5,0.7142857142857143,0.15625,0.6317922107761529,73464e16-10af-44f7-846d-92148f12d6b8 | 742e39fc-aa4e-4b15-8f3d-52a6bc251949 | a0a1c7fb-25b6-40f4-a27e-6dd77b056d66 | b29c5138-ec34-4792-9493-f94f3ff6a3c2 | d009250d-fbeb-48b7-8650-7bdfe0f48208,"Умеет выбрать одну из граничных точек отрезка для подстановки, используя знание о монотонности функции | Умеет вычислять значение тригонометрической функции при табличном значении аргумента x = π/6, π/4, π/3, π/2 | Умеет делать вывод о монотонности функции на всем отрезке по знаку производной | Умеет находить производную функции вида  cos(x) | Умеет определять знак производной на всем отрезке, если у нее нет нулей",3
28,d64248fa-e5d5-4b3e-bd9b-b7a0fa8f4d15,40. Нахождение наибольшего/наименьшего значения функции с  cos x на отрезке без нулей производной,12,Значения функций,7,5,0.7142857142857143,0.15625,0.6317922107761529,73464e16-10af-44f7-846d-92148f12d6b8 | 742e39fc-aa4e-4b15-8f3d-52a6bc251949 | a0a1c7fb-25b6-40f4-a27e-6dd77b056d66 | b29c5138-ec34-4792-9493-f94f3ff6a3c2 | d009250d-fbeb-48b7-8650-7bdfe0f48208,"Умеет выбрать одну из граничных точек отрезка для подстановки, используя знание о монотонности функции | Умеет вычислять значение тригонометрической функции при табличном значении аргумента x = π/6, π/4, π/3, π/2 | Умеет делать вывод о монотонности функции на всем отрезке по знаку производной | Умеет находить производную функции вида  cos(x) | Умеет определять знак производной на всем отрезке, если у нее нет нулей",4
28,b4a52aa7-627a-4c08-adb7-d756536ae01f,41. Нахождение наибольшего/наименьшего значения функции с  sin x на отрезке без нулей производной,12,Значения функций,6,4,0.6666666666666666,0.125,0.5794107987593954,742e39fc-aa4e-4b15-8f3d-52a6bc251949 | a0a1c7fb-25b6-40f4-a27e-6dd77b056d66 | b29c5138-ec34-4792-9493-f94f3ff6a3c2 | d009250d-fbeb-48b7-8650-7bdfe0f48208,"Умеет выбрать одну из граничных точек отрезка для подстановки, используя знание о монотонности функции | Умеет вычислять значение тригонометрической функции при табличном значении аргумента x = π/6, π/4, π/3, π/2 | Умеет делать вывод о монотонности функции на всем отрезке по знаку производной | Умеет определять знак производной на всем отрезке, если у нее нет нулей",5
28,2be73634-cec1-4646-83b4-0c2acdcf1588,8. Без производной - Определение наибольшего значения тригонометрической функции через замену переменной и анализ рационального выражения,12,Значения функций,5,4,0.8,0.12903225806451613,0.5216273102896669,3472511d-bebc-4dee-9c60-a487a5bac2ac | 76f935c3-2d42-413c-8aaa-f8ed1ffe4197 | 782aef45-9f63-4252-a415-931fb27cc40d | c4fe7668-f040-49fa-8615-e16a697aa68e,Умеет выполнять замену тригонометрического выражения на новую переменную в рамках допустимых значений | Умеет подставлять найденное значение переменной в исходную функцию | Умеет преобразовывать квадратный трекчлен к выражению вида полного квадрата | Умеет проверять принадлежность точки экстремума отрезку,6
28,6745176c-ef82-4f7e-83b3-18b6432f6a54,27. Анализ интервалов монотонности на графике функции,8,Производная,4,3,0.75,0.0967741935483871,0.520661681436423,098cafdf-6cf4-472b-a27d-17649fab3eff | 27c93976-a8fc-47a6-8c85-a19141fe576c | 5bfdfb46-d0df-4cc4-a844-e4f8aea90fdb,"Умеет анализировать график производной функции и делать выводы о монотонности функции | Умеет находить целые числа, лежащие в заданном интервале | Учитывает границы интервала при анализе графиков функции и ее производной",7
28,b96468f6-9f2a-40ec-b145-4285ae98258b,43. Нахождение наибольшего/наименьшего значения функции с  sin x и дробным коэффициентом при х на отрезке без нулей производной,12,Значения функций,7,4,0.5714285714285714,0.12121212121212122,0.49663782750805324,742e39fc-aa4e-4b15-8f3d-52a6bc251949 | a0a1c7fb-25b6-40f4-a27e-6dd77b056d66 | b29c5138-ec34-4792-9493-f94f3ff6a3c2 | d009250d-fbeb-48b7-8650-7bdfe0f48208,"Умеет выбрать одну из граничных точек отрезка для подстановки, используя знание о монотонности функции | Умеет вычислять значение тригонометрической функции при табличном значении аргумента x = π/6, π/4, π/3, π/2 | Умеет делать вывод о монотонности функции на всем отрезке по знаку производной | Умеет определять знак производной на всем отрезке, если у нее нет нулей",8
28,2ab43d7b-6d46-41c9-ad2e-49b032ef3f6a,21. Определение экстремумов на графике производной функции,8,Производная,3,2,0.6666666666666666,0.06451612903225806,0.46113439379548926,098cafdf-6cf4-472b-a27d-17649fab3eff | 5bfdfb46-d0df-4cc4-a844-e4f8aea90fdb,"Умеет находить целые числа, лежащие в заданном интервале | Учитывает границы интервала при анализе графиков функции и ее производной",9
28,3614e157-16d2-4530-966e-877d9d5a9857,20. Поиск точек экстремума на графике функции,8,Производная,3,2,0.6666666666666666,0.06451612903225806,0.46113439379548926,098cafdf-6cf4-472b-a27d-17649fab3eff | 5bfdfb46-d0df-4cc4-a844-e4f8aea90fdb,"Умеет находить целые числа, лежащие в заданном интервале | Учитывает границы интервала при анализе графиков функции и ее производной",10
29,0c25e3af-d751-4490-b181-de7ab2cc1660,11. Классическая вероятность попадания в одну группу при случайном распределении по равным группам,4,Теория Вероятностей,4,4,1.0,0.13333333333333333,0.7490396992063704,2e7f87eb-5a14-4b20-99f4-7efc507e829b | 5067001a-a115-4624-823b-4de68176f569 | 8bec0745-c4fb-44d5-b059-7b7b84563b02 | b8044d8a-9b87-4042-9eaa-b3e139bf6278,"Умеет вычислять вероятность события по формуле классической вероятности P = m/n при равновозможных исходах | Умеет вычислять значение отношения двух чисел, заданного в виде дроби a/b, как результата деления a на b | Умеет определять число благоприятных исходов m по условию задачи | Умеет определять число всех равновозможных исходов n по условию задачи",1
29,d0700977-3f66-49e5-b561-fbb92f53c794,1. Классическое определение вероятности: равновозможные исходы при однократном выборе,4,Теория Вероятностей,4,4,1.0,0.13333333333333333,0.7490396992063704,2e7f87eb-5a14-4b20-99f4-7efc507e829b | 5067001a-a115-4624-823b-4de68176f569 | 8bec0745-c4fb-44d5-b059-7b7b84563b02 | b8044d8a-9b87-4042-9eaa-b3e139bf6278,"Умеет вычислять вероятность события по формуле классической вероятности P = m/n при равновозможных исходах | Умеет вычислять значение отношения двух чисел, заданного в виде дроби a/b, как результата деления a на b | Умеет определять число благоприятных исходов m по условию задачи | Умеет определять число всех равновозможных исходов n по условию задачи",2
29,726edb0e-fcd3-438b-8750-6dc7ad059eb1,Номер 10 ЕГЭ,10,Текстовые задачи,1,1,1.0,0.03333333333333333,0.7277255679705765,e0bf6fb3-c7cf-47af-8f34-aa79a7837321,Текстовые задачи,3
29,b25788c9-58ae-4659-9527-b8e1e748b274,Номер 5 ЕГЭ,5,Усложненная Теория Вероятностей,1,1,1.0,0.03333333333333333,0.7231882380669197,5cf7d4dd-1c3f-4fb7-821c-6d4aa6df09aa,Сложные задачи по теории вероятностей,4
29,c1b581fc-f844-4091-8342-ab072948c0ce,11. Решение уравнения вида √(ax + b) = c,6,Простейшие уравнения,4,4,1.0,0.13333333333333333,0.7207635263641734,078423e2-9dcd-4e8e-9887-702ee08b0153 | 8ce2c2e8-77c7-434a-b156-23485e7449f1 | 973fbe47-875d-433e-af35-bf61a7b933de | c8997519-69fd-4adc-ab1d-d08163cf35bd,"""Умеет решать линейное уравнение  вида  k*x =a"" | Умеет возводить обе части уравнения в одну и ту же степень | Умеет интерпретировать квадратный корень как степень 1/2 | Умеет приводить подобные слагаемые и упрощать выражения",5
29,5c4099c9-e5b7-4d68-8b41-01e1ae1e77ca,9. Степенные и иррациональные - Определение  экстремумов кубической функции через анализ производной,12,Значения функций,5,5,1.0,0.16666666666666666,0.7171445045852899,0e6e94f7-af5a-43d5-8d74-71a414f74deb | 53ee5d43-814c-4ce5-b664-0bb9730777bf | 6daf31f2-b5ac-4d08-b8b0-97cf6a98ccca | aae2ad78-0f5f-487a-9b52-f4d2e85fa1f4 | c24a6817-c7fa-4fdf-b004-6f2c726eb096,"Умеет делать выод об экстремуме функции на основе смены знаков | Умеет находить значение функции в точке экстремума | Умеет находить производную степенной функции вида  x^n, где  n >1, используя правило. nx^(n−1) | Умеет определять знаки производной на интервалах между ее нулями | Умеет решать уравнение вида f'(x) = 0",6
29,a5a1cb05-9208-41ae-a384-a5ec90e432f1,10. Степенные - Определение экстремумов кубической функции с дробными коэффициентами,12,Значения функций,5,5,1.0,0.16666666666666666,0.7171445045852899,0e6e94f7-af5a-43d5-8d74-71a414f74deb | 53ee5d43-814c-4ce5-b664-0bb9730777bf | 6daf31f2-b5ac-4d08-b8b0-97cf6a98ccca | aae2ad78-0f5f-487a-9b52-f4d2e85fa1f4 | c24a6817-c7fa-4fdf-b004-6f2c726eb096,"Умеет делать выод об экстремуме функции на основе смены знаков | Умеет находить значение функции в точке экстремума | Умеет находить производную степенной функции вида  x^n, где  n >1, используя правило. nx^(n−1) | Умеет определять знаки производной на интервалах между ее нулями | Умеет решать уравнение вида f'(x) = 0",7
29,db038263-0214-4ceb-8fa8-e3ab2e99deec,11. Степенные и иррациональные - Определение точки экстремума функции с иррациональной производной,12,Значения функций,5,5,1.0,0.16666666666666666,0.7171445045852899,0e6e94f7-af5a-43d5-8d74-71a414f74deb | 53ee5d43-814c-4ce5-b664-0bb9730777bf | 6daf31f2-b5ac-4d08-b8b0-97cf6a98ccca | aae2ad78-0f5f-487a-9b52-f4d2e85fa1f4 | c24a6817-c7fa-4fdf-b004-6f2c726eb096,"Умеет делать выод об экстремуме функции на основе смены знаков | Умеет находить значение функции в точке экстремума | Умеет находить производную степенной функции вида  x^n, где  n >1, используя правило. nx^(n−1) | Умеет определять знаки производной на интервалах между ее нулями | Умеет решать уравнение вида f'(x) = 0",8
29,cb8d3596-0857-4bc5-addd-96612fd11596,Номер 3 ЕГЭ,3,Стереометрия,1,1,1.0,0.03333333333333333,0.6842359113342193,10a8e01b-d429-47d1-a81f-d71dcf486c7e,Стереометрия,9
29,599e4cef-1b6a-4027-a8dc-5fad3647a149,Номер 7 ЕГЭ,7,Вычисления,1,1,1.0,0.03333333333333333,0.6833592384697184,1024e3ec-6786-4059-84fe-3ae001527444,Вычисления и преобразования,10
3,0a802fcc-6310-48ec-a152-ad80033ff24f,"7. Вычисление значения производной функции на графике функции в точке хо, определение знака касательной",8,Производная,3,3,1.0,0.1,0.8499440628297901,6caa1a5c-0433-4178-99d1-04879ee493f9 | 718680eb-32a6-45fc-9726-0630acbc0da5 | ebd0acf1-13ca-45e0-b7a5-4ebcd6dbb89e,Умеет интерпретировать значение производной как угловой коэффициент касательной | Умеет находить угловой коэффициент прямой по построенному треугольнику | Умеет учитывать знак углового коэффициента в зависимоти от направления касательной,1
3,b25788c9-58ae-4659-9527-b8e1e748b274,Номер 5 ЕГЭ,5,Усложненная Теория Вероятностей,1,1,1.0,0.03333333333333333,0.8135767561189727,5cf7d4dd-1c3f-4fb7-821c-6d4aa6df09aa,Сложные задачи по теории вероятностей,2
3,92473ecc-a918-4a19-a67a-2e45d9a694e6,"19. Определение точек, в которых производная функции положительная/отрицательная",8,Производная,1,1,1.0,0.03333333333333333,0.7819039941547765,485763a3-cee7-4128-bf6b-04b9da3bba38,Умеет анализировать график функции и делать выводы о знаке ее производной,3
3,c97738c1-9992-4aff-b319-3b2defda0aa8,"25. Определение точек, в которых производная функции отрицательная/положительная на графике функции",8,Производная,1,1,1.0,0.03333333333333333,0.7819039941547765,485763a3-cee7-4128-bf6b-04b9da3bba38,Умеет анализировать график функции и делать выводы о знаке ее производной,4
